scenario,node_id,step,hour,x,y,hotspot_relevance,pm25,pm10,co,no2,temperature,humidity,hour_sin,hour_cos,area_size
hotspot_heavy,1,0,0,4.372506146138666,15.820787949765569,0.03891595282468009,47.020676297674314,53.1090196348045,0.7137902210762516,20.460079441605213,24.683139307758513,63.77579525303357,0.0,1.0,100.0
hotspot_heavy,1,1,1,4.372506146138666,15.820787949765569,0.03891595282468009,46.605861202184286,70.67358912661814,0.611483639792733,25.16549272924532,23.15352404205247,61.63189625175576,0.25881904510252074,0.9659258262890683,100.0
hotspot_heavy,1,2,2,4.372506146138666,15.820787949765569,0.03891595282468009,61.554663912988225,78.90781955370949,0.7657865473871602,35.487258800054626,23.14488149966214,59.915467127045474,0.49999999999999994,0.8660254037844387,100.0
hotspot_heavy,1,3,3,4.372506146138666,15.820787949765569,0.03891595282468009,60.43336942218495,70.66554672468992,0.7304364875581045,37.12803946144431,19.890141569370652,58.90489156218895,0.7071067811865475,0.7071067811865476,100.0
hotspot_heavy,1,4,4,4.372506146138666,15.820787949765569,0.03891595282468009,62.777330236091636,89.89958893725793,0.6972552923709031,35.796590899981254,21.17704857168119,58.20349302174263,0.8660254037844386,0.5000000000000001,100.0
hotspot_heavy,1,5,5,4.372506146138666,15.820787949765569,0.03891595282468009,65.77486443918444,91.93994439827624,0.8656405824688262,32.02975771388616,16.092080552330838,70.43058134823303,0.9659258262890683,0.25881904510252074,100.0
hotspot_heavy,1,6,6,4.372506146138666,15.820787949765569,0.03891595282468009,69.11257085452507,92.03912589601684,0.8003587994363469,35.81787054587493,15.491421965088692,74.67975665007003,1.0,6.123233995736766e-17,100.0
hotspot_heavy,1,7,7,4.372506146138666,15.820787949765569,0.03891595282468009,64.55478164611976,79.74258550998535,0.7192814692967957,30.365364922629016,16.698734747564036,69.07156281947631,0.9659258262890683,-0.25881904510252063,100.0
hotspot_heavy,1,8,8,4.372506146138666,15.820787949765569,0.03891595282468009,62.605373648409284,74.86721629559852,0.7333209725178884,33.20985372181667,17.168831615719817,69.02973239698709,0.8660254037844387,-0.49999999999999983,100.0
hotspot_heavy,1,9,9,4.372506146138666,15.820787949765569,0.03891595282468009,63.380163904557925,75.38522624951331,0.7858986726541494,31.390376799152243,16.64786421143143,66.04919716981526,0.7071067811865476,-0.7071067811865475,100.0
hotspot_heavy,1,10,10,4.372506146138666,15.820787949765569,0.03891595282468009,64.69307682164164,89.42045726872388,0.7341840724664622,34.65291646777865,15.05578883203541,62.28530346303479,0.49999999999999994,-0.8660254037844387,100.0
hotspot_heavy,1,11,11,4.372506146138666,15.820787949765569,0.03891595282468009,58.34884562946178,77.00572619194377,0.7426629121186236,33.8859287105418,17.746139777145956,66.81806890116026,0.258819045102521,-0.9659258262890682,100.0
hotspot_heavy,1,12,12,4.372506146138666,15.820787949765569,0.03891595282468009,65.21835551704157,97.85354678458647,0.8011234186161498,32.31745250519363,20.0791719221942,52.56436853726555,1.2246467991473532e-16,-1.0,100.0
hotspot_heavy,1,13,13,4.372506146138666,15.820787949765569,0.03891595282468009,75.4103652863721,97.29477756212634,0.8582941983240383,29.8478922192143,19.95795875292201,66.88010441572806,-0.2588190451025208,-0.9659258262890683,100.0
hotspot_heavy,1,14,14,4.372506146138666,15.820787949765569,0.03891595282468009,75.33889346794253,102.10413418333694,0.7623814506690494,31.960477368201943,23.472485552967253,71.59145806510544,-0.4999999999999998,-0.8660254037844388,100.0
hotspot_heavy,1,15,15,4.372506146138666,15.820787949765569,0.03891595282468009,72.45669134977358,90.07304765388072,0.7967219929860445,34.03371389603252,24.364682975541065,58.13689837125432,-0.7071067811865471,-0.7071067811865479,100.0
hotspot_heavy,1,16,16,4.372506146138666,15.820787949765569,0.03891595282468009,67.70495733728629,84.40096417264601,0.8393595856461445,36.153844810878866,26.648494194905044,66.6132359677971,-0.8660254037844384,-0.5000000000000004,100.0
hotspot_heavy,1,17,17,4.372506146138666,15.820787949765569,0.03891595282468009,56.94099084232565,67.83150565716446,0.7020089575698987,32.010787882828716,30.349135954617505,57.4817936966534,-0.9659258262890683,-0.25881904510252063,100.0
hotspot_heavy,1,18,18,4.372506146138666,15.820787949765569,0.03891595282468009,69.74869857930122,94.89847890624908,0.8013107541565626,34.88175597384402,30.478331747602255,64.80513826950815,-1.0,-1.8369701987210297e-16,100.0
hotspot_heavy,1,19,19,4.372506146138666,15.820787949765569,0.03891595282468009,74.84340812940525,94.33709560816811,0.8151975121618953,36.50266406272635,29.943820751965564,59.20411467789569,-0.9659258262890684,0.2588190451025203,100.0
hotspot_heavy,1,20,20,4.372506146138666,15.820787949765569,0.03891595282468009,86.59466390342725,120.67472299026859,1.0113830172259701,47.605993805611206,30.254699655623423,57.501495042531275,-0.8660254037844386,0.5000000000000001,100.0
hotspot_heavy,1,21,21,4.372506146138666,15.820787949765569,0.03891595282468009,81.72793060905921,117.06611624853137,0.9337875213302549,37.579906300624536,32.84810901765171,56.32035489118054,-0.7071067811865477,0.7071067811865474,100.0
hotspot_heavy,1,22,22,4.372506146138666,15.820787949765569,0.03891595282468009,82.9783850680022,104.78559344030424,0.9976708231953825,37.70144052641094,28.530439278405947,62.378260345277035,-0.5000000000000004,0.8660254037844384,100.0
hotspot_heavy,1,23,23,4.372506146138666,15.820787949765569,0.03891595282468009,87.20642221072086,104.39349460360242,0.9598334882667701,45.34855711721881,29.04190338600353,58.2938884794097,-0.25881904510252157,0.9659258262890681,100.0
hotspot_heavy,1,24,0,4.372506146138666,15.820787949765569,0.03891595282468009,93.03767205669982,128.47272846621323,1.0276226932218533,45.93875954512555,27.956847788446066,60.865263260155274,0.0,1.0,100.0
hotspot_heavy,1,25,1,4.372506146138666,15.820787949765569,0.03891595282468009,85.41010541591643,111.46933547384725,0.9626104343324938,39.891161740974795,27.25940601379289,59.793137970080544,0.25881904510252074,0.9659258262890683,100.0
hotspot_heavy,1,26,2,4.372506146138666,15.820787949765569,0.03891595282468009,77.45454346625381,108.08704305088773,0.8315158099912233,31.7264784929391,23.079919334037832,59.37075875394661,0.49999999999999994,0.8660254037844387,100.0
hotspot_heavy,1,27,3,4.372506146138666,15.820787949765569,0.03891595282468009,66.57685744353991,70.75678236421943,0.7648590761095788,31.758211213455752,20.784367388302268,51.50589535423313,0.7071067811865475,0.7071067811865476,100.0
hotspot_heavy,1,28,4,4.372506146138666,15.820787949765569,0.03891595282468009,64.51736572126867,80.18888803984696,0.7418450005082758,28.211110694298107,17.800056181037622,67.28653088182593,0.8660254037844386,0.5000000000000001,100.0
hotspot_heavy,1,29,5,4.372506146138666,15.820787949765569,0.03891595282468009,60.50736465473001,71.43082398022582,0.7373607126229644,29.67704985373277,18.090842474793693,67.60066456300007,0.9659258262890683,0.25881904510252074,100.0
hotspot_heavy,1,30,6,4.372506146138666,15.820787949765569,0.03891595282468009,58.23436563039884,76.14474624014606,0.7965170207131389,29.07063588974051,15.796487861168174,68.10586338349525,1.0,6.123233995736766e-17,100.0
hotspot_heavy,1,31,7,4.372506146138666,15.820787949765569,0.03891595282468009,49.015610956200575,65.06028016679508,0.6335600749739076,25.968097505433196,16.38604181173625,67.5513328063372,0.9659258262890683,-0.25881904510252063,100.0
hotspot_heavy,1,32,8,4.372506146138666,15.820787949765569,0.03891595282468009,41.95160182809003,67.7509616131254,0.653024810898238,21.285439825291142,15.43626298756152,68.82755708703472,0.8660254037844387,-0.49999999999999983,100.0
hotspot_heavy,1,33,9,4.372506146138666,15.820787949765569,0.03891595282468009,40.15323815460708,52.863388210446494,0.6213279503453559,20.848444031969667,16.432529083508243,69.29925827493992,0.7071067811865476,-0.7071067811865475,100.0
hotspot_heavy,1,34,10,4.372506146138666,15.820787949765569,0.03891595282468009,42.61036954542642,63.07468291756726,0.5975508534320437,28.802484100786728,15.879665106799445,73.58831311766038,0.49999999999999994,-0.8660254037844387,100.0
hotspot_heavy,1,35,11,4.372506146138666,15.820787949765569,0.03891595282468009,48.55394837494422,64.90300636435391,0.6148046723247219,28.05047551195643,18.264595465369528,61.282099137439914,0.258819045102521,-0.9659258262890682,100.0
hotspot_heavy,1,36,12,4.372506146138666,15.820787949765569,0.03891595282468009,50.7698129248978,63.159387528752625,0.7157346386491854,28.66459646036281,19.955730061384507,62.124553425092856,1.2246467991473532e-16,-1.0,100.0
hotspot_heavy,1,37,13,4.372506146138666,15.820787949765569,0.03891595282468009,56.297473060346405,91.3996873286466,0.686167375788231,28.267098694389215,23.038119548222806,57.78511057201411,-0.2588190451025208,-0.9659258262890683,100.0
hotspot_heavy,1,38,14,4.372506146138666,15.820787949765569,0.03891595282468009,54.9971083450324,79.11911108369733,0.726734553059482,25.077472869246897,23.837271042592374,64.84677681440785,-0.4999999999999998,-0.8660254037844388,100.0
hotspot_heavy,1,39,15,4.372506146138666,15.820787949765569,0.03891595282468009,54.062388070550476,74.30487487778078,0.6795801907540191,25.596525847629984,24.125723462764814,51.16291093916782,-0.7071067811865471,-0.7071067811865479,100.0
hotspot_heavy,1,40,16,4.372506146138666,15.820787949765569,0.03891595282468009,49.132705807027065,60.34751547430023,0.6979404930604916,22.36896019229453,26.958384576203592,59.56620977408985,-0.8660254037844384,-0.5000000000000004,100.0
hotspot_heavy,1,41,17,4.372506146138666,15.820787949765569,0.03891595282468009,54.512607236068,65.91818145104578,0.760867593550337,27.553609411639847,29.41971318857785,59.76959847405335,-0.9659258262890683,-0.25881904510252063,100.0
hotspot_heavy,1,42,18,4.372506146138666,15.820787949765569,0.03891595282468009,55.04249108396593,73.10903311317661,0.6740208481258108,28.151549612892588,31.737304547569963,52.96488146390921,-1.0,-1.8369701987210297e-16,100.0
hotspot_heavy,1,43,19,4.372506146138666,15.820787949765569,0.03891595282468009,64.60605098289314,86.23802446172635,0.7120359263752787,34.30177184088286,29.299047457188593,59.8892020720763,-0.9659258262890684,0.2588190451025203,100.0
hotspot_heavy,1,44,20,4.372506146138666,15.820787949765569,0.03891595282468009,63.052546004867956,89.21552568528887,0.7517674196814692,29.893554597162254,30.14960829717341,61.239763580884926,-0.8660254037844386,0.5000000000000001,100.0
hotspot_heavy,1,45,21,4.372506146138666,15.820787949765569,0.03891595282468009,62.30315902808958,70.2963031427397,0.7458813302014998,32.94623707132639,29.463300937408725,61.812746941564036,-0.7071067811865477,0.7071067811865474,100.0
hotspot_heavy,1,46,22,4.372506146138666,15.820787949765569,0.03891595282468009,64.58967971728437,80.44575181965409,0.8572621198745064,33.73498062333596,29.876246200486754,52.051269223632595,-0.5000000000000004,0.8660254037844384,100.0
hotspot_heavy,1,47,23,4.372506146138666,15.820787949765569,0.03891595282468009,74.92654656024048,82.0945441796265,0.7353657823044621,36.62751033045013,26.85516867828217,58.54863706541684,-0.25881904510252157,0.9659258262890681,100.0
hotspot_heavy,1,48,0,4.372506146138666,15.820787949765569,0.03891595282468009,76.5472370903848,99.83074659498962,0.9638479644858682,34.28622164239585,25.971186323444975,54.53919471979349,0.0,1.0,100.0
hotspot_heavy,1,49,1,4.372506146138666,15.820787949765569,0.03891595282468009,81.4214405223806,110.35185311649911,0.8731348393250943,34.83287540691358,24.542757209320367,57.51179622424133,0.25881904510252074,0.9659258262890683,100.0
hotspot_heavy,1,50,2,4.372506146138666,15.820787949765569,0.03891595282468009,76.3553868470043,97.80351251582806,0.841694805015559,33.977708220364164,23.807359109617124,57.81500499156691,0.49999999999999994,0.8660254037844387,100.0
hotspot_heavy,1,51,3,4.372506146138666,15.820787949765569,0.03891595282468009,76.29786273101028,91.33830384489919,0.8447716887986095,43.56391851690593,20.472815813422027,69.71381691117641,0.7071067811865475,0.7071067811865476,100.0
hotspot_heavy,1,52,4,4.372506146138666,15.820787949765569,0.03891595282468009,76.9147406089169,100.71968684953264,0.8401749956816414,37.49811691192183,18.98622271267376,58.422208378114725,0.8660254037844386,0.5000000000000001,100.0
hotspot_heavy,1,53,5,4.372506146138666,15.820787949765569,0.03891595282468009,73.58417971036768,85.0483423192789,0.8062886842030971,38.824807340948965,16.40725359172558,68.5455689097708,0.9659258262890683,0.25881904510252074,100.0
hotspot_heavy,1,54,6,4.372506146138666,15.820787949765569,0.03891595282468009,72.16416592907088,100.13214337266523,0.8119981317962808,32.306742527586685,15.956293918138938,79.04594705426945,1.0,6.123233995736766e-17,100.0
hotspot_heavy,1,55,7,4.372506146138666,15.820787949765569,0.03891595282468009,66.4920599837272,79.80926367355576,0.8279673838697598,28.294743434757912,16.025275861231794,64.01451919895682,0.9659258262890683,-0.25881904510252063,100.0
hotspot_heavy,1,56,8,4.372506146138666,15.820787949765569,0.03891595282468009,59.977034543048276,84.970604141174,0.7047001665617969,28.1898159079088,14.909831112517724,59.0169429855573,0.8660254037844387,-0.49999999999999983,100.0
hotspot_heavy,1,57,9,4.372506146138666,15.820787949765569,0.03891595282468009,52.34598874112128,69.95675935265777,0.6548073084329314,28.38207322799694,15.27698633446833,67.27492078178706,0.7071067811865476,-0.7071067811865475,100.0
hotspot_heavy,1,58,10,4.372506146138666,15.820787949765569,0.03891595282468009,51.394247368173666,55.45764860194724,0.6654997020121053,35.47412128865284,15.494367948275322,71.53399688907108,0.49999999999999994,-0.8660254037844387,100.0
