scenario,node_id,step,hour,x,y,hotspot_relevance,pm25,pm10,co,no2,temperature,humidity,hour_sin,hour_cos,area_size
normal,1,0,0,78.7352676479533,97.33250884458099,0.3808014170602715,42.481140618849345,42.27461254104021,0.6939422526364881,29.37130009087208,26.631334651593512,59.44486210180567,0.0,1.0,100.0
normal,1,1,1,78.7352676479533,97.33250884458099,0.3808014170602715,42.3697296155866,67.33520405445837,0.7152804717306475,30.307004950436657,23.186901238033407,67.25250388390099,0.25881904510252074,0.9659258262890683,100.0
normal,1,2,2,78.7352676479533,97.33250884458099,0.3808014170602715,42.15728028995294,55.6621075224353,0.6662244372458385,28.710813474034197,22.129961413930964,64.60130024368873,0.49999999999999994,0.8660254037844387,100.0
normal,1,3,3,78.7352676479533,97.33250884458099,0.3808014170602715,44.21795287477627,59.93369615979231,0.7586997437260029,25.1628357754923,22.901726462336228,62.06291636697728,0.7071067811865475,0.7071067811865476,100.0
normal,1,4,4,78.7352676479533,97.33250884458099,0.3808014170602715,42.84756215420677,51.9447234016964,0.8166076191730355,24.328026239573397,20.462350378543906,62.69457678183114,0.8660254037844386,0.5000000000000001,100.0
normal,1,5,5,78.7352676479533,97.33250884458099,0.3808014170602715,40.072976251969486,46.23042125886179,0.7544225996825344,27.505755092362403,18.381278122856486,60.629574275590116,0.9659258262890683,0.25881904510252074,100.0
normal,1,6,6,78.7352676479533,97.33250884458099,0.3808014170602715,32.5873333597294,62.053070342661954,0.6010451090069387,21.16589674607531,17.34160927301148,63.19060843932901,1.0,6.123233995736766e-17,100.0
normal,1,7,7,78.7352676479533,97.33250884458099,0.3808014170602715,41.84686084650756,49.61123125385644,0.7380915883979207,28.135494306705468,16.273143452592855,64.72092992557035,0.9659258262890683,-0.25881904510252063,100.0
normal,1,8,8,78.7352676479533,97.33250884458099,0.3808014170602715,45.82459165841789,55.635755989815934,0.7993638152715978,29.874109559191304,14.626268273128227,72.80733139616238,0.8660254037844387,-0.49999999999999983,100.0
normal,1,9,9,78.7352676479533,97.33250884458099,0.3808014170602715,51.42018493434708,72.28939972010285,0.7642623117500749,33.69268664362758,17.29810077431028,63.11779324009375,0.7071067811865476,-0.7071067811865475,100.0
